vessel_ID;vessel_type;arrival_timestamps;time in service;Enter queue timestamp;Enter berth timestamp;Exit berth timestamp;In queue;Time in system
18785;1.0;8043.9075709123945;1.5789068531251975;8043.9075709123945;8043.9075709123945;8045.486477765519;0.0;1.5789068531248631
18786;1.0;8044.8687623102105;14.730066439988203;8044.8687623102105;8044.8687623102105;8059.598828750199;0.0;14.73006643998815
18787;1.0;8045.8778179123;5.876967020923363;8045.8778179123;8045.8778179123;8051.754784933223;0.0;5.876967020923075
18788;1.0;8045.949948406266;10.312749346132081;8045.949948406266;8045.949948406266;8056.262697752399;0.0;10.312749346132478
18789;1.0;8046.383672584731;12.229464930073636;8046.383672584731;8046.383672584731;8058.613137514805;0.0;12.229464930073846
18790;1.0;8046.974964519462;1.4946602328028775;8046.974964519462;8046.974964519462;8048.469624752265;0.0;1.4946602328027438
18791;1.0;8048.339503674013;11.5705399424103;8048.339503674013;8048.339503674013;8059.9100436164235;0.0;11.570539942410505
18792;1.0;8048.790146404328;1.9368236091672473;8048.790146404328;8048.790146404328;8050.726970013495;0.0;1.9368236091668223
18793;1.0;8049.585304028803;2.149820137596317;8049.585304028803;8049.585304028803;8051.735124166399;0.0;2.14982013759618
18794;1.0;8050.158730294269;11.537609370267704;8050.158730294269;8050.158730294269;8061.696339664537;0.0;11.537609370268001
18795;1.0;8050.5682929465875;6.496885502530067;8050.5682929465875;8050.5682929465875;8057.065178449117;0.0;6.496885502529949
18796;1.0;8052.338959107683;32.28928112394721;8052.338959107683;8052.338959107683;8084.62824023163;0.0;32.28928112394715
18797;1.0;8052.51821065355;0.39343369059544525;8052.51821065355;8052.51821065355;8052.911644344146;0.0;0.3934336905958844
18798;1.0;8053.563344854589;5.696103302179556;8053.563344854589;8053.563344854589;8059.2594481567685;0.0;5.696103302179836
18799;1.0;8054.069415078835;7.932051538944064;8054.069415078835;8054.069415078835;8062.001466617779;0.0;7.932051538944506
18800;1.0;8054.12199363462;8.447699846447666;8054.12199363462;8054.12199363462;8062.569693481068;0.0;8.447699846447904
18801;1.0;8054.149084746416;17.179514731667016;8054.149084746416;8054.149084746416;8071.328599478083;0.0;17.17951473166704
18802;1.0;8054.584322766729;9.4231242850804;8054.584322766729;8054.584322766729;8064.007447051809;0.0;9.423124285080121
18803;1.0;8055.6343972505;43.644999251415996;8055.6343972505;8055.6343972505;8099.279396501916;0.0;43.644999251416266
18804;1.0;8056.023950068557;6.262989197209882;8056.023950068557;8056.023950068557;8062.286939265767;0.0;6.262989197210118
