vessel_ID;vessel_type;arrival_timestamps;time in service;Enter queue timestamp;Enter berth timestamp;Exit berth timestamp;In queue
239;1.0;68.92028048986728;9.475968276887949;68.92028048986728;68.92028048986728;78.39624876675524;0.0
240;1.0;70.63408267917437;2.9491476942339;70.63408267917437;0.0;0.0;1.0
241;1.0;70.90241426593695;5.513793425787749;70.90241426593695;70.90241426593695;76.41620769172471;0.0
242;1.0;71.76008275700855;2.6789194042637456;71.76008275700855;71.76008275700855;74.4390021612723;0.0
243;1.0;71.90627956959948;5.737080250403896;71.90627956959948;71.90627956959948;77.64335982000337;0.0
244;1.0;71.97210727321756;3.0195313315829058;71.97210727321756;0.0;0.0;1.0
245;1.0;72.56115687800828;3.651148130681797;72.56115687800828;0.0;0.0;1.0
246;1.0;73.34242742406086;16.422597430526295;73.34242742406086;73.34242742406086;89.76502485458715;0.0
247;1.0;73.39152211224693;0.6662723688574785;73.39152211224693;73.39152211224693;74.05779448110441;0.0
248;1.0;73.45318802542444;0.41525223329066135;73.45318802542444;0.0;0.0;1.0
249;1.0;74.01177212898315;15.366416809512932;74.01177212898315;0.0;0.0;1.0
250;1.0;74.13895261843584;6.392063868836505;74.13895261843584;74.13895261843584;80.53101648727234;0.0
251;1.0;74.84122942392865;2.18632448728957;74.84122942392865;74.84122942392865;77.02755391121822;0.0
252;1.0;75.2306556729351;7.979350432718378;75.2306556729351;75.2306556729351;83.21000610565348;0.0
253;1.0;76.34376816406993;5.674647447243294;76.34376816406993;0.0;0.0;1.0
254;1.0;76.72933644320922;6.684347125854627;76.72933644320922;0.0;0.0;1.0
255;1.0;78.66486880557862;13.440922709331428;78.66486880557862;78.66486880557862;92.10579151491005;0.0
256;1.0;79.19807676956302;4.916735939247847;79.19807676956302;79.19807676956302;84.11481270881086;0.0
257;1.0;79.56075162352874;0.4373214413403712;79.56075162352874;79.56075162352874;79.99807306486912;0.0
258;1.0;79.95998749435947;0.7056753162786144;79.95998749435947;79.95998749435947;80.66566281063808;0.0
259;1.0;80.18988212590234;0.6451237224677975;80.18988212590234;80.18988212590234;80.83500584837014;0.0
260;1.0;80.50794505569391;3.723684628798379;80.50794505569391;80.50794505569391;84.23162968449229;0.0
261;1.0;80.56581481750706;2.29599816774561;80.56581481750706;0.0;0.0;1.0
262;1.0;80.7316118018154;6.461801846399527;80.7316118018154;80.7316118018154;87.19341364821493;0.0
263;1.0;81.67501507692027;11.06168208420629;81.67501507692027;81.67501507692027;92.73669716112656;0.0
264;1.0;82.01467045277447;9.556564311782413;82.01467045277447;82.01467045277447;91.57123476455688;0.0
265;1.0;82.17225633203601;10.811234117275939;82.17225633203601;82.17225633203601;92.98349044931196;0.0
266;1.0;83.02814774271229;13.008706992338507;83.02814774271229;83.02814774271229;96.0368547350508;0.0
267;1.0;83.16397755935908;0.6207762567228277;83.16397755935908;83.16397755935908;83.78475381608192;0.0
268;1.0;83.4033235522631;5.116827050887563;83.4033235522631;83.4033235522631;88.52015060315067;0.0
269;1.0;83.93396330083634;2.697996778860947;83.93396330083634;83.93396330083634;86.63196007969728;0.0
270;1.0;84.75700547431383;4.87121241272892;84.75700547431383;84.75700547431383;89.62821788704275;0.0
271;1.0;85.24946085235563;9.808138842749635;85.24946085235563;85.24946085235563;95.05759969510527;0.0
272;1.0;85.38454960731741;15.246828955889452;85.38454960731741;85.38454960731741;100.63137856320687;0.0
273;1.0;85.40558469196148;7.829954270294297;85.40558469196148;85.40558469196148;93.23553896225577;0.0
274;1.0;85.48291909090818;0.44410369631925806;85.48291909090818;85.48291909090818;85.92702278722744;0.0
275;1.0;85.55124375812416;0.24862959447003158;85.55124375812416;0.0;0.0;1.0
276;1.0;86.12503507158483;7.436514245166739;86.12503507158483;0.0;0.0;1.0
277;1.0;86.30727949796449;5.806218056772842;86.30727949796449;86.30727949796449;92.11349755473734;0.0
278;1.0;86.55855154509682;16.252204945003573;86.55855154509682;0.0;0.0;1.0
279;1.0;86.81034338083487;0.9026936334910916;86.81034338083487;0.0;0.0;1.0
280;1.0;87.08270493181288;0.7985380460724365;87.08270493181288;87.08270493181288;87.88124297788532;0.0
281;1.0;87.56508371697977;9.130040885103382;87.56508371697977;0.0;0.0;1.0
282;1.0;87.61927031273767;0.051080794254341505;87.61927031273767;87.61927031273767;87.67035110699202;0.0
